CustomerID,ProductID,RegionID,PurchaseDate,StockDate,CostPrice,PurchasePrice,QuantityPurchased
6,3,3,20/05/2179,01/02/1990,2.0071,2.01,3
7,4,4,21/05/2179,02/02/1990,3.6068,3.9102,5
8,5,5,22/05/2179,03/02/1990,4.5532,4.5532,5
9,6,6,23/05/2179,04/02/1990,5.6314,5.5532,1
10,7,7,24/05/2179,05/02/1990,6.0071,6.5532,2
11,8,8,25/05/2179,06/02/1990,7.6068,7.5532,4
12,9,1,26/05/2179,07/02/1990,8.5532,8.5532,4
13,10,2,27/05/2179,08/02/1990,9.6314,9.5532,5
14,11,3,28/05/2179,09/02/1990,10.0071,10.5532,1
15,12,4,29/05/2179,10/02/1990,11.6068,11.5532,3
1,1,5,30/05/2179,11/02/1990,0.5532,0.6638,1
2,2,6,31/05/2179,12/02/1990,1.6314,1.8208,2
3,3,7,01/06/2179,13/02/1990,2.0071,2.01,3
4,4,8,02/06/2179,14/02/1990,3.6068,3.9102,5
5,5,1,03/06/2179,15/02/1990,4.5532,4.5532,5
6,6,2,04/06/2179,16/02/1990,5.6314,5.5532,1
7,7,3,05/06/2179,17/02/1990,6.0071,6.5532,2
8,8,4,06/06/2179,18/02/1990,7.6068,7.5532,4
9,9,5,07/06/2179,19/02/1990,8.5532,8.5532,4
10,10,6,08/06/2179,20/02/1990,9.6314,9.5532,5
11,11,7,09/06/2179,21/02/1990,10.0071,10.5532,1
12,12,8,10/06/2179,22/02/1990,11.6068,11.5532,3
13,1,1,11/06/2179,23/02/1990,0.5532,0.6638,1
14,2,2,12/06/2179,24/02/1990,1.6314,1.8208,2
15,3,3,13/06/2179,25/02/1990,2.0071,2.01,3
1,4,4,14/06/2179,26/02/1990,3.6068,3.9102,5
2,5,5,15/06/2179,27/02/1990,4.5532,4.5532,5
3,6,6,16/06/2179,28/02/1990,5.6314,5.5532,1
4,7,7,17/06/2179,01/03/1990,6.0071,6.5532,2
5,8,8,18/06/2179,02/03/1990,7.6068,7.5532,4
6,9,1,19/06/2179,03/03/1990,8.5532,8.5532,4
7,10,2,20/06/2179,04/03/1990,9.6314,9.5532,5
8,11,3,21/06/2179,05/03/1990,10.0071,10.5532,1
9,12,4,22/06/2179,06/03/1990,11.6068,11.5532,3
10,1,5,23/06/2179,07/03/1990,0.5532,0.6638,1
11,2,6,24/06/2179,08/03/1990,1.6314,1.8208,2
12,3,7,25/06/2179,09/03/1990,2.0071,2.01,3
13,4,8,26/06/2179,10/03/1990,3.6068,3.9102,5
14,5,1,27/06/2179,11/03/1990,4.5532,4.5532,5
15,6,2,28/06/2179,12/03/1990,5.6314,5.5532,1
1,7,3,29/06/2179,13/03/1990,6.0071,6.5532,2
2,8,4,30/06/2179,14/03/1990,7.6068,7.5532,4
3,9,5,01/07/2179,15/03/1990,8.5532,8.5532,4
4,10,6,02/07/2179,16/03/1990,9.6314,9.5532,5
5,11,7,03/07/2179,17/03/1990,10.0071,10.5532,1
6,12,8,04/07/2179,18/03/1990,11.6068,11.5532,3
7,1,1,05/07/2179,19/03/1990,0.5532,0.6638,1
8,2,2,06/07/2179,20/03/1990,1.6314,1.8208,2
9,3,3,07/07/2179,21/03/1990,2.0071,2.01,3
10,4,4,08/07/2179,22/03/1990,3.6068,3.9102,5
11,5,5,09/07/2179,23/03/1990,4.5532,4.5532,5
12,6,6,10/07/2179,24/03/1990,5.6314,5.5532,1
13,7,7,11/07/2179,01/01/1990,6.0071,6.5532,2
14,8,8,12/07/2179,02/01/1990,7.6068,7.5532,4
15,9,1,13/07/2179,03/01/1990,8.5532,8.5532,4
1,10,2,14/07/2179,04/01/1990,9.6314,9.5532,5
2,11,3,15/07/2179,05/01/1990,10.0071,10.5532,1
3,12,4,16/07/2179,06/01/1990,11.6068,11.5532,3
4,1,5,17/07/2179,07/01/1990,0.5532,0.6638,1
5,2,6,18/07/2179,08/01/1990,1.6314,1.8208,2
6,3,7,19/07/2179,09/01/1990,2.0071,2.01,3
7,4,8,20/07/2179,10/01/1990,3.6068,3.9102,5
8,5,1,21/07/2179,11/01/1990,4.5532,4.5532,5
9,6,2,22/07/2179,12/01/1990,5.6314,5.5532,1
10,7,3,23/07/2179,13/01/1990,6.0071,6.5532,2
11,8,4,24/07/2179,14/01/1990,7.6068,7.5532,4
12,9,5,25/07/2179,15/01/1990,8.5532,8.5532,4
13,10,6,26/07/2179,16/01/1990,9.6314,9.5532,5
14,11,7,27/07/2179,17/01/1990,10.0071,10.5532,1
15,12,8,28/07/2179,18/01/1990,11.6068,11.5532,3
1,1,1,29/07/2179,19/01/1990,0.5532,0.6638,1
2,2,2,30/07/2179,20/01/1990,1.6314,1.8208,2
3,3,3,31/07/2179,21/01/1990,2.0071,2.01,3
4,4,4,01/08/2179,22/01/1990,3.6068,3.9102,5
5,5,5,02/08/2179,23/01/1990,4.5532,4.5532,5
6,6,6,03/08/2179,24/01/1990,5.6314,5.5532,1
7,7,7,04/08/2179,25/01/1990,6.0071,6.5532,2
8,8,8,05/08/2179,26/01/1990,7.6068,7.5532,4
9,9,1,06/08/2179,27/01/1990,8.5532,8.5532,4
10,10,2,07/08/2179,28/01/1990,9.6314,9.5532,5
11,11,3,08/08/2179,29/01/1990,10.0071,10.5532,1
12,12,4,09/08/2179,30/01/1990,11.6068,11.5532,3
13,1,5,10/08/2179,31/01/1990,0.5532,0.6638,1
14,2,6,11/08/2179,01/02/1990,1.6314,1.8208,2
15,3,7,12/08/2179,02/02/1990,2.0071,2.01,3
1,4,8,13/08/2179,03/02/1990,3.6068,3.9102,5
2,5,1,14/08/2179,04/02/1990,4.5532,4.5532,5
3,6,2,15/08/2179,05/02/1990,5.6314,5.5532,1
4,7,3,16/08/2179,06/02/1990,6.0071,6.5532,2
5,8,4,17/08/2179,07/02/1990,7.6068,7.5532,4
6,9,5,18/08/2179,08/02/1990,8.5532,8.5532,4
7,10,6,19/08/2179,09/02/1990,9.6314,9.5532,5
8,11,7,20/08/2179,10/02/1990,10.0071,10.5532,1
9,12,8,21/08/2179,11/02/1990,11.6068,11.5532,3
10,1,1,22/08/2179,12/02/1990,0.5532,0.6638,1
11,2,2,23/08/2179,13/02/1990,1.6314,1.8208,2
12,3,3,24/08/2179,14/02/1990,2.0071,2.01,3
13,4,4,25/08/2179,15/02/1990,3.6068,3.9102,5
14,5,5,26/08/2179,16/02/1990,4.5532,4.5532,5
15,6,6,27/08/2179,17/02/1990,5.6314,5.5532,1
1,7,7,28/08/2179,18/02/1990,6.0071,6.5532,2
2,8,8,29/08/2179,19/02/1990,7.6068,7.5532,4
3,9,1,30/08/2179,20/02/1990,8.5532,8.5532,4
4,10,2,31/08/2179,21/02/1990,9.6314,9.5532,5
5,11,3,01/09/2179,22/02/1990,10.0071,10.5532,1
6,12,4,02/09/2179,23/02/1990,11.6068,11.5532,3
7,1,5,03/09/2179,24/02/1990,0.5532,0.6638,1
8,2,6,04/09/2179,25/02/1990,1.6314,1.8208,2
9,3,7,05/09/2179,26/02/1990,2.0071,2.01,3
10,4,8,06/09/2179,27/02/1990,3.6068,3.9102,5
11,5,1,07/09/2179,28/02/1990,4.5532,4.5532,5
12,6,2,08/09/2179,01/03/1990,5.6314,5.5532,1
13,7,3,09/09/2179,02/03/1990,6.0071,6.5532,2
14,8,4,10/09/2179,03/03/1990,7.6068,7.5532,4
15,9,5,11/09/2179,04/03/1990,8.5532,8.5532,4
1,10,6,12/09/2179,05/03/1990,9.6314,9.5532,5
2,11,7,13/09/2179,06/03/1990,10.0071,10.5532,1
3,12,8,14/09/2179,07/03/1990,11.6068,11.5532,3
4,1,1,15/09/2179,08/03/1990,0.5532,0.6638,1
5,2,2,16/09/2179,09/03/1990,1.6314,1.8208,2
6,3,3,17/09/2179,10/03/1990,2.0071,2.01,3
7,4,4,18/09/2179,11/03/1990,3.6068,3.9102,5
8,5,5,19/09/2179,12/03/1990,4.5532,4.5532,5
9,6,6,20/09/2179,13/03/1990,5.6314,5.5532,1
10,7,7,21/09/2179,14/03/1990,6.0071,6.5532,2
11,8,8,22/09/2179,15/03/1990,7.6068,7.5532,4
12,9,1,23/09/2179,16/03/1990,8.5532,8.5532,4
13,10,2,24/09/2179,17/03/1990,9.6314,9.5532,5
14,11,3,25/09/2179,18/03/1990,10.0071,10.5532,1
15,12,4,26/09/2179,19/03/1990,11.6068,11.5532,3
1,1,5,27/09/2179,20/03/1990,0.5532,0.6638,1
2,2,6,28/09/2179,21/03/1990,1.6314,1.8208,2
3,3,7,29/09/2179,22/03/1990,2.0071,2.01,3
4,4,8,30/09/2179,23/03/1990,3.6068,3.9102,5
5,5,1,01/10/2179,24/03/1990,4.5532,4.5532,5
6,6,2,02/10/2179,01/01/1990,5.6314,5.5532,1
7,7,3,03/10/2179,02/01/1990,6.0071,6.5532,2
8,8,4,04/10/2179,03/01/1990,7.6068,7.5532,4
9,9,5,05/10/2179,04/01/1990,8.5532,8.5532,4
10,10,6,06/10/2179,05/01/1990,9.6314,9.5532,5
11,11,7,07/10/2179,06/01/1990,10.0071,10.5532,1
12,12,8,08/10/2179,07/01/1990,11.6068,11.5532,3
13,1,1,09/10/2179,08/01/1990,0.5532,0.6638,1
14,2,2,10/10/2179,09/01/1990,1.6314,1.8208,2
15,3,3,11/10/2179,10/01/1990,2.0071,2.01,3
1,4,4,12/10/2179,11/01/1990,3.6068,3.9102,5
2,5,5,13/10/2179,12/01/1990,4.5532,4.5532,5
3,6,6,14/10/2179,13/01/1990,5.6314,5.5532,1
4,7,7,15/10/2179,14/01/1990,6.0071,6.5532,2
5,8,8,16/10/2179,15/01/1990,7.6068,7.5532,4
6,9,1,17/10/2179,16/01/1990,8.5532,8.5532,4
7,10,2,18/10/2179,17/01/1990,9.6314,9.5532,5
8,11,3,19/10/2179,18/01/1990,10.0071,10.5532,1
9,12,4,20/10/2179,19/01/1990,11.6068,11.5532,3
10,1,5,21/10/2179,20/01/1990,0.5532,0.6638,1
11,2,6,22/10/2179,21/01/1990,1.6314,1.8208,2
12,3,7,23/10/2179,22/01/1990,2.0071,2.01,3
13,4,8,24/10/2179,23/01/1990,3.6068,3.9102,5
14,5,1,25/10/2179,24/01/1990,4.5532,4.5532,5
15,6,2,26/10/2179,25/01/1990,5.6314,5.5532,1
1,7,3,27/10/2179,26/01/1990,6.0071,6.5532,2
2,8,4,28/10/2179,27/01/1990,7.6068,7.5532,4
3,9,5,29/10/2179,28/01/1990,8.5532,8.5532,4
4,10,6,30/10/2179,29/01/1990,9.6314,9.5532,5
5,11,7,31/10/2179,30/01/1990,10.0071,10.5532,1
6,12,8,01/11/2179,31/01/1990,11.6068,11.5532,3
7,1,1,02/11/2179,01/02/1990,0.5532,0.6638,1
8,2,2,03/11/2179,02/02/1990,1.6314,1.8208,2
9,3,3,04/11/2179,03/02/1990,2.0071,2.01,3
10,4,4,05/11/2179,04/02/1990,3.6068,3.9102,5
11,5,5,06/11/2179,05/02/1990,4.5532,4.5532,5
12,6,6,07/11/2179,06/02/1990,5.6314,5.5532,1
13,7,7,08/11/2179,07/02/1990,6.0071,6.5532,2
14,8,8,09/11/2179,08/02/1990,7.6068,7.5532,4
15,9,1,10/11/2179,09/02/1990,8.5532,8.5532,4
1,10,2,11/11/2179,10/02/1990,9.6314,9.5532,5
2,11,3,12/11/2179,11/02/1990,10.0071,10.5532,1
3,12,4,13/11/2179,12/02/1990,11.6068,11.5532,3
4,1,5,14/11/2179,13/02/1990,0.5532,0.6638,1
5,2,6,15/11/2179,14/02/1990,1.6314,1.8208,2
6,3,7,16/11/2179,15/02/1990,2.0071,2.01,3
7,4,8,17/11/2179,16/02/1990,3.6068,3.9102,5
8,5,1,18/11/2179,17/02/1990,4.5532,4.5532,5
9,6,2,19/11/2179,18/02/1990,5.6314,5.5532,1
10,7,3,20/11/2179,19/02/1990,6.0071,6.5532,2
11,8,4,21/11/2179,20/02/1990,7.6068,7.5532,4
12,9,5,22/11/2179,21/02/1990,8.5532,8.5532,4
13,10,6,23/11/2179,22/02/1990,9.6314,9.5532,5
14,11,7,24/11/2179,23/02/1990,10.0071,10.5532,1
15,12,8,25/11/2179,24/02/1990,11.6068,11.5532,3
1,1,1,26/11/2179,25/02/1990,0.5532,0.6638,1
2,2,2,27/11/2179,26/02/1990,1.6314,1.8208,2
3,3,3,28/11/2179,27/02/1990,2.0071,2.01,3
4,4,4,29/11/2179,28/02/1990,3.6068,3.9102,5
5,5,5,30/11/2179,01/03/1990,4.5532,4.5532,5
6,6,6,01/12/2179,02/03/1990,5.6314,5.5532,1
7,7,7,02/12/2179,03/03/1990,6.0071,6.5532,2
8,8,8,03/12/2179,04/03/1990,7.6068,7.5532,4
9,9,1,04/12/2179,05/03/1990,8.5532,8.5532,4
10,10,2,05/12/2179,06/03/1990,9.6314,9.5532,5
11,11,3,06/12/2179,07/03/1990,10.0071,10.5532,1
12,12,4,07/12/2179,08/03/1990,11.6068,11.5532,3
13,1,5,08/12/2179,09/03/1990,0.5532,0.6638,1
14,2,6,09/12/2179,10/03/1990,1.6314,1.8208,2
15,3,7,10/12/2179,11/03/1990,2.0071,2.01,3
1,4,8,11/12/2179,12/03/1990,3.6068,3.9102,5
2,5,1,12/12/2179,13/03/1990,4.5532,4.5532,5
3,6,2,13/12/2179,14/03/1990,5.6314,5.5532,1
4,7,3,14/12/2179,15/03/1990,6.0071,6.5532,2
5,8,4,15/12/2179,16/03/1990,7.6068,7.5532,4
6,9,5,16/12/2179,17/03/1990,8.5532,8.5532,4
7,10,6,17/12/2179,18/03/1990,9.6314,9.5532,5
8,11,7,18/12/2179,19/03/1990,10.0071,10.5532,1
9,12,8,19/12/2179,20/03/1990,11.6068,11.5532,3
10,1,1,20/12/2179,21/03/1990,0.5532,0.6638,1
11,2,2,21/12/2179,22/03/1990,1.6314,1.8208,2
12,3,3,22/12/2179,23/03/1990,2.0071,2.01,3
13,4,4,23/12/2179,24/03/1990,3.6068,3.9102,5
14,5,5,24/12/2179,01/01/1990,4.5532,4.5532,5
15,6,6,25/12/2179,02/01/1990,5.6314,5.5532,1
1,7,7,26/12/2179,03/01/1990,6.0071,6.5532,2
2,8,8,27/12/2179,04/01/1990,7.6068,7.5532,4
3,9,1,28/12/2179,05/01/1990,8.5532,8.5532,4
4,10,2,29/12/2179,06/01/1990,9.6314,9.5532,5
5,11,3,30/12/2179,07/01/1990,10.0071,10.5532,1
6,12,4,31/12/2179,08/01/1990,11.6068,11.5532,3
7,1,5,01/01/2180,09/01/1990,0.5532,0.6638,1
8,2,6,02/01/2180,10/01/1990,1.6314,1.8208,2
9,3,7,03/01/2180,11/01/1990,2.0071,2.01,3
10,4,8,04/01/2180,12/01/1990,3.6068,3.9102,5
11,5,1,05/01/2180,13/01/1990,4.5532,4.5532,5
12,6,2,06/01/2180,14/01/1990,5.6314,5.5532,1
13,7,3,07/01/2180,15/01/1990,6.0071,6.5532,2
14,8,4,08/01/2180,16/01/1990,7.6068,7.5532,4
15,9,5,09/01/2180,17/01/1990,8.5532,8.5532,4
1,10,6,10/01/2180,18/01/1990,9.6314,9.5532,5
2,11,7,11/01/2180,19/01/1990,10.0071,10.5532,1
3,12,8,12/01/2180,20/01/1990,11.6068,11.5532,3
4,1,1,13/01/2180,21/01/1990,0.5532,0.6638,1
5,2,2,14/01/2180,22/01/1990,1.6314,1.8208,2
6,3,3,15/01/2180,23/01/1990,2.0071,2.01,3
7,4,4,16/01/2180,24/01/1990,3.6068,3.9102,5
8,5,5,17/01/2180,25/01/1990,4.5532,4.5532,5
9,6,6,18/01/2180,26/01/1990,5.6314,5.5532,1
10,7,7,19/01/2180,27/01/1990,6.0071,6.5532,2
11,8,8,20/01/2180,28/01/1990,7.6068,7.5532,4
12,9,1,21/01/2180,29/01/1990,8.5532,8.5532,4
13,10,2,22/01/2180,30/01/1990,9.6314,9.5532,5
14,11,3,23/01/2180,31/01/1990,10.0071,10.5532,1
15,12,4,24/01/2180,01/02/1990,11.6068,11.5532,3
1,1,5,25/01/2180,02/02/1990,0.5532,0.6638,1
2,2,6,26/01/2180,03/02/1990,1.6314,1.8208,2
3,3,7,27/01/2180,04/02/1990,2.0071,2.01,3
4,4,8,28/01/2180,05/02/1990,3.6068,3.9102,5
5,5,1,29/01/2180,06/02/1990,4.5532,4.5532,5
6,6,2,30/01/2180,07/02/1990,5.6314,5.5532,1
7,7,3,31/01/2180,08/02/1990,6.0071,6.5532,2
8,8,4,01/02/2180,09/02/1990,7.6068,7.5532,4
9,9,5,02/02/2180,10/02/1990,8.5532,8.5532,4
10,10,6,03/02/2180,11/02/1990,9.6314,9.5532,5
11,11,7,04/02/2180,12/02/1990,10.0071,10.5532,1
12,12,8,05/02/2180,13/02/1990,11.6068,11.5532,3
13,1,1,06/02/2180,14/02/1990,0.5532,0.6638,1
14,2,2,07/02/2180,15/02/1990,1.6314,1.8208,2
15,3,3,08/02/2180,16/02/1990,2.0071,2.01,3
1,4,4,09/02/2180,17/02/1990,3.6068,3.9102,5
2,5,5,10/02/2180,18/02/1990,4.5532,4.5532,5
3,6,6,11/02/2180,19/02/1990,5.6314,5.5532,1
4,7,7,12/02/2180,20/02/1990,6.0071,6.5532,2
5,8,8,13/02/2180,21/02/1990,7.6068,7.5532,4
6,9,1,14/02/2180,22/02/1990,8.5532,8.5532,4
7,10,2,15/02/2180,23/02/1990,9.6314,9.5532,5
8,11,3,16/02/2180,24/02/1990,10.0071,10.5532,1
9,12,4,17/02/2180,25/02/1990,11.6068,11.5532,3
10,1,5,18/02/2180,26/02/1990,0.5532,0.6638,1
11,2,6,19/02/2180,27/02/1990,1.6314,1.8208,2
12,3,7,20/02/2180,28/02/1990,2.0071,2.01,3
13,4,8,21/02/2180,01/03/1990,3.6068,3.9102,5
14,5,1,22/02/2180,02/03/1990,4.5532,4.5532,5
15,6,2,23/02/2180,03/03/1990,5.6314,5.5532,1
1,7,3,24/02/2180,04/03/1990,6.0071,6.5532,2
2,8,4,25/02/2180,05/03/1990,7.6068,7.5532,4
3,9,5,26/02/2180,06/03/1990,8.5532,8.5532,4
4,10,6,27/02/2180,07/03/1990,9.6314,9.5532,5
5,11,7,28/02/2180,08/03/1990,10.0071,10.5532,1
6,12,8,29/02/2180,09/03/1990,11.6068,11.5532,3
7,1,1,01/03/2180,10/03/1990,0.5532,0.6638,1
8,2,2,02/03/2180,11/03/1990,1.6314,1.8208,2
9,3,3,03/03/2180,12/03/1990,2.0071,2.01,3
10,4,4,04/03/2180,13/03/1990,3.6068,3.9102,5
11,5,5,05/03/2180,14/03/1990,4.5532,4.5532,5
12,6,6,06/03/2180,15/03/1990,5.6314,5.5532,1
13,7,7,07/03/2180,16/03/1990,6.0071,6.5532,2
14,8,8,08/03/2180,17/03/1990,7.6068,7.5532,4
15,9,1,09/03/2180,18/03/1990,8.5532,8.5532,4
1,10,2,10/03/2180,19/03/1990,9.6314,9.5532,5
2,11,3,11/03/2180,20/03/1990,10.0071,10.5532,1
3,12,4,12/03/2180,21/03/1990,11.6068,11.5532,3
4,1,5,13/03/2180,22/03/1990,0.5532,0.6638,1
5,2,6,14/03/2180,23/03/1990,1.6314,1.8208,2
6,3,7,15/03/2180,24/03/1990,2.0071,2.01,3
7,4,8,16/03/2180,01/01/1990,3.6068,3.9102,5
8,5,1,17/03/2180,02/01/1990,4.5532,4.5532,5
9,6,2,18/03/2180,03/01/1990,5.6314,5.5532,1
10,7,3,19/03/2180,04/01/1990,6.0071,6.5532,2
11,8,4,20/03/2180,05/01/1990,7.6068,7.5532,4
12,9,5,21/03/2180,06/01/1990,8.5532,8.5532,4
13,10,6,22/03/2180,07/01/1990,9.6314,9.5532,5
14,11,7,23/03/2180,08/01/1990,10.0071,10.5532,1
15,12,8,24/03/2180,09/01/1990,11.6068,11.5532,3
1,1,1,25/03/2180,10/01/1990,0.5532,0.6638,1
2,2,2,26/03/2180,11/01/1990,1.6314,1.8208,2
3,3,3,27/03/2180,12/01/1990,2.0071,2.01,3
4,4,4,28/03/2180,13/01/1990,3.6068,3.9102,5
5,5,5,29/03/2180,14/01/1990,4.5532,4.5532,5
6,6,6,30/03/2180,15/01/1990,5.6314,5.5532,1
7,7,7,31/03/2180,16/01/1990,6.0071,6.5532,2
8,8,8,01/04/2180,17/01/1990,7.6068,7.5532,4
9,9,1,02/04/2180,18/01/1990,8.5532,8.5532,4
10,10,2,03/04/2180,19/01/1990,9.6314,9.5532,5
11,11,3,04/04/2180,20/01/1990,10.0071,10.5532,1
12,12,4,05/04/2180,21/01/1990,11.6068,11.5532,3
13,1,5,06/04/2180,22/01/1990,0.5532,0.6638,1
14,2,6,07/04/2180,23/01/1990,1.6314,1.8208,2
15,3,7,08/04/2180,24/01/1990,2.0071,2.01,3
1,4,8,09/04/2180,25/01/1990,3.6068,3.9102,5
2,5,1,10/04/2180,26/01/1990,4.5532,4.5532,5
3,6,2,11/04/2180,27/01/1990,5.6314,5.5532,1
4,7,3,12/04/2180,28/01/1990,6.0071,6.5532,2
5,8,4,13/04/2180,29/01/1990,7.6068,7.5532,4
6,9,5,14/04/2180,30/01/1990,8.5532,8.5532,4
7,10,6,15/04/2180,31/01/1990,9.6314,9.5532,5
8,11,7,16/04/2180,01/02/1990,10.0071,10.5532,1
9,12,8,17/04/2180,02/02/1990,11.6068,11.5532,3
10,1,1,18/04/2180,03/02/1990,0.5532,0.6638,1
11,2,2,19/04/2180,04/02/1990,1.6314,1.8208,2
12,3,3,20/04/2180,05/02/1990,2.0071,2.01,3
13,4,4,21/04/2180,06/02/1990,3.6068,3.9102,5
14,5,5,22/04/2180,07/02/1990,4.5532,4.5532,5
15,6,6,23/04/2180,08/02/1990,5.6314,5.5532,1
1,7,7,24/04/2180,09/02/1990,6.0071,6.5532,2
2,8,8,25/04/2180,10/02/1990,7.6068,7.5532,4
3,9,1,26/04/2180,11/02/1990,8.5532,8.5532,4
4,10,2,27/04/2180,12/02/1990,9.6314,9.5532,5
5,11,3,28/04/2180,13/02/1990,10.0071,10.5532,1
6,12,4,29/04/2180,14/02/1990,11.6068,11.5532,3
7,1,5,30/04/2180,15/02/1990,0.5532,0.6638,1
8,2,6,01/05/2180,16/02/1990,1.6314,1.8208,2
9,3,7,02/05/2180,17/02/1990,2.0071,2.01,3
10,4,8,03/05/2180,18/02/1990,3.6068,3.9102,5
11,5,1,04/05/2180,19/02/1990,4.5532,4.5532,5
12,6,2,05/05/2180,20/02/1990,5.6314,5.5532,1
13,7,3,06/05/2180,21/02/1990,6.0071,6.5532,2
14,8,4,07/05/2180,22/02/1990,7.6068,7.5532,4
15,9,5,08/05/2180,23/02/1990,8.5532,8.5532,4
1,10,6,09/05/2180,24/02/1990,9.6314,9.5532,5
2,11,7,10/05/2180,25/02/1990,10.0071,10.5532,1
3,12,8,11/05/2180,26/02/1990,11.6068,11.5532,3
4,1,1,12/05/2180,27/02/1990,0.5532,0.6638,1
5,2,2,13/05/2180,28/02/1990,1.6314,1.8208,2
6,3,3,14/05/2180,01/03/1990,2.0071,2.01,3
7,4,4,15/05/2180,02/03/1990,3.6068,3.9102,5
8,5,5,16/05/2180,03/03/1990,4.5532,4.5532,5
9,6,6,17/05/2180,04/03/1990,5.6314,5.5532,1
10,7,7,18/05/2180,05/03/1990,6.0071,6.5532,2
11,8,8,19/05/2180,06/03/1990,7.6068,7.5532,4
12,9,1,20/05/2180,07/03/1990,8.5532,8.5532,4
13,10,2,21/05/2180,08/03/1990,9.6314,9.5532,5
14,11,3,22/05/2180,09/03/1990,10.0071,10.5532,1
15,12,4,23/05/2180,10/03/1990,11.6068,11.5532,3
1,1,5,24/05/2180,11/03/1990,0.5532,0.6638,1
2,2,6,25/05/2180,12/03/1990,1.6314,1.8208,2
3,3,7,26/05/2180,13/03/1990,2.0071,2.01,3
4,4,8,27/05/2180,14/03/1990,3.6068,3.9102,5
5,5,1,28/05/2180,15/03/1990,4.5532,4.5532,5
6,6,2,29/05/2180,16/03/1990,5.6314,5.5532,1
7,7,3,30/05/2180,17/03/1990,6.0071,6.5532,2
8,8,4,31/05/2180,18/03/1990,7.6068,7.5532,4
9,9,5,01/06/2180,19/03/1990,8.5532,8.5532,4
10,10,6,02/06/2180,20/03/1990,9.6314,9.5532,5
11,11,7,03/06/2180,21/03/1990,10.0071,10.5532,1
12,12,8,04/06/2180,22/03/1990,11.6068,11.5532,3
13,1,1,05/06/2180,23/03/1990,0.5532,0.6638,1
14,2,2,06/06/2180,24/03/1990,1.6314,1.8208,2
15,3,3,07/06/2180,01/01/1990,2.0071,2.01,3
1,4,4,08/06/2180,02/01/1990,3.6068,3.9102,5
2,5,5,09/06/2180,03/01/1990,4.5532,4.5532,5
3,6,6,10/06/2180,04/01/1990,5.6314,5.5532,1
4,7,7,11/06/2180,05/01/1990,6.0071,6.5532,2
5,8,8,12/06/2180,06/01/1990,7.6068,7.5532,4
6,9,1,13/06/2180,07/01/1990,8.5532,8.5532,4
7,10,2,14/06/2180,08/01/1990,9.6314,9.5532,5
8,11,3,15/06/2180,09/01/1990,10.0071,10.5532,1
9,12,4,16/06/2180,10/01/1990,11.6068,11.5532,3
10,1,5,17/06/2180,11/01/1990,0.5532,0.6638,1
11,2,6,18/06/2180,12/01/1990,1.6314,1.8208,2
12,3,7,19/06/2180,13/01/1990,2.0071,2.01,3
13,4,8,20/06/2180,14/01/1990,3.6068,3.9102,5
14,5,1,21/06/2180,15/01/1990,4.5532,4.5532,5
15,6,2,22/06/2180,16/01/1990,5.6314,5.5532,1
1,7,3,23/06/2180,17/01/1990,6.0071,6.5532,2
2,8,4,24/06/2180,18/01/1990,7.6068,7.5532,4
3,9,5,25/06/2180,19/01/1990,8.5532,8.5532,4
4,10,6,26/06/2180,20/01/1990,9.6314,9.5532,5
5,11,7,27/06/2180,21/01/1990,10.0071,10.5532,1
6,12,8,28/06/2180,22/01/1990,11.6068,11.5532,3
7,1,1,29/06/2180,23/01/1990,0.5532,0.6638,1
8,2,2,30/06/2180,24/01/1990,1.6314,1.8208,2
9,3,3,01/07/2180,25/01/1990,2.0071,2.01,3
10,4,4,02/07/2180,26/01/1990,3.6068,3.9102,5
11,5,5,03/07/2180,27/01/1990,4.5532,4.5532,5
12,6,6,04/07/2180,28/01/1990,5.6314,5.5532,1
13,7,7,05/07/2180,29/01/1990,6.0071,6.5532,2
14,8,8,06/07/2180,30/01/1990,7.6068,7.5532,4
15,9,1,07/07/2180,31/01/1990,8.5532,8.5532,4
1,10,2,08/07/2180,01/02/1990,9.6314,9.5532,5
2,11,3,09/07/2180,02/02/1990,10.0071,10.5532,1
3,12,4,10/07/2180,03/02/1990,11.6068,11.5532,3
4,1,5,11/07/2180,04/02/1990,0.5532,0.6638,1
5,2,6,12/07/2180,05/02/1990,1.6314,1.8208,2
6,3,7,13/07/2180,06/02/1990,2.0071,2.01,3
7,4,8,14/07/2180,07/02/1990,3.6068,3.9102,5
8,5,1,15/07/2180,08/02/1990,4.5532,4.5532,5
9,6,2,16/07/2180,09/02/1990,5.6314,5.5532,1
10,7,3,17/07/2180,10/02/1990,6.0071,6.5532,2
11,8,4,18/07/2180,11/02/1990,7.6068,7.5532,4
12,9,5,19/07/2180,12/02/1990,8.5532,8.5532,4
13,10,6,20/07/2180,13/02/1990,9.6314,9.5532,5
14,11,7,21/07/2180,14/02/1990,10.0071,10.5532,1
15,12,8,22/07/2180,15/02/1990,11.6068,11.5532,3
1,1,1,23/07/2180,16/02/1990,0.5532,0.6638,1
2,2,2,24/07/2180,17/02/1990,1.6314,1.8208,2
3,3,3,25/07/2180,18/02/1990,2.0071,2.01,3
4,4,4,26/07/2180,19/02/1990,3.6068,3.9102,5
5,5,5,27/07/2180,20/02/1990,4.5532,4.5532,5
6,6,6,28/07/2180,21/02/1990,5.6314,5.5532,1
7,7,7,29/07/2180,22/02/1990,6.0071,6.5532,2
